Hour,WECC_Load_MWh,ERCOT_Load_MWh_2050
6584,146675,109694.6
6585,154844,114613.7
6586,162478,120188.3
6587,174371,126806
6588,186224,133608
6589,195033,130509.1
6590,199968,129686.4
6591,201967,126521
6592,224136,123365.1
6593,241823,116397.8
6594,245953,111233.6
6595,212636,105229.6
6596,181307,97217.3
6597,165641,94025.3
6598,144314,91099.3
6599,127485,88775.6
6600,117642,87553.9
6601,118366,88918.1
6602,119473,90918.8
6603,120554,90899.8
6604,121816,92053.1
6605,126524,96369.9
6606,138180,97262.9
6607,154978,99172.4
6608,168970,101532.2
6609,176229,105679.9
6610,182808,111009.4
6611,194366,116192.6
6612,206479,123177
6613,215485,121706.4
6614,221351,120957.8
6615,222457,118987.5
6616,241181,116945
6617,260048,112044.9
6618,259212,106823.7
6619,222805,101423.9
6620,189887,97831
6621,172949,94901.2
6622,149012,91933.4
6623,131480,89642
6624,122388,88648.3
6625,121606,94298.9
6626,122827,95799.9
6627,123232,98243.3
6628,123959,99444.1
6629,128177,104287.2
6630,139524,105465.2
6631,155204,107270.2
6632,169353,109977.7
6633,174720,114894.9
6634,179367,120376.4
6635,189524,126750.9
6636,200126,133665
6637,208355,130530
6638,212247,129612.3
6639,219772,126173.3
6640,235921,122977.5
6641,251393,116249.6
6642,249821,110950.5
6643,215515,105108
6644,186402,101176.9
6645,173227,97654.3
6646,151901,94384.4
6647,133401,91703.5
6648,124571,90242.4
6649,125588,95376.2
6650,124569,96691
6651,122578,98933
6652,123523,100086.3
6653,127807,105020.6
6654,138681,106063.7
6655,155124,108195.5
6656,168800,111030.3
6657,175546,115949.4
6658,181381,121531.6
6659,192557,127790.2
6660,204135,134510.5
6661,212538,131854.3
6662,217085,130421.7
6663,220335,127311.4
6664,238106,124085.2
6665,252008,117368.7
6666,249283,112077.2
6667,215710,106071.3
6668,184227,102144
6669,169317,98553
6670,145733,95062.7
6671,129041,92364.7
6672,120786,90911.2
6673,121839,96073.5
6674,122525,97306.6
6675,122241,99256
6676,123177,100285.8
6677,127543,105056.7
6678,138596,106215.7
6679,154172,108167
6680,167545,111053.1
6681,173130,116012.1
6682,177638,121696.9
6683,186917,127854.8
6684,197518,135224.9
6685,205418,131930.3
6686,210527,130790.3
6687,210278,127395
6688,228071,124248.6
6689,244865,117731.6
6690,243128,112523.7
6691,208631,106584.3
6692,175840,102560.1
6693,161757,98925.4
6694,142316,95839.8
6695,128412,93037.3
6696,125040,91623.7
6697,132511,96782.2
6698,127783,98021
6699,128174,99818.4
6700,124878,100475.8
6701,124561,104918
6702,127689,106116.9
6703,132435,108091
6704,140266,110743.4
6705,156115,115160.9
6706,173092,120376.4
6707,188728,126448.8
6708,204324,132405.3
6709,216842,129722.5
6710,221336,128793.4
6711,215917,125268.9
6712,218412,122314.4
6713,219589,115981.7
6714,215000,110747.2
6715,216045,105075.7
6716,210450,101000.2
6717,195363,97513.7
6718,173256,94365.4
6719,154471,91631.3
6720,138225,90424.8
6721,126920,95494
6722,110181,96896.2
6723,125609,98847.5
6724,123045,99455.5
6725,121134,104053.5
6726,123168,105343.6
6727,126917,107245.5
6728,134583,109954.9
6729,149396,114482.6
6730,166833,119848.2
6731,182552,125876.9
6732,197550,132456.6
6733,210384,128865.6
6734,213154,127566
6735,209270,124389.2
6736,213271,121710.2
6737,217699,114906.3
6738,212804,109732.6
6739,216219,104082
6740,211240,99856.4
6741,197650,96349
6742,176796,93265.3
6743,157693,90422.9
6744,131252,88904.8
6745,114483,91958.1
6746,106697,92742.8
6747,117117,93174.1
6748,116698,93970.2
6749,117626,98976.7
6750,123437,99985.6
6751,133775,101925.5
6752,146675,104262.5
6753,154844,107975.1
6754,162478,112419.2
6755,174371,117769.6
6756,186224,124353.1
6757,195033,122717.2
6758,199968,121132.6
6759,201967,118905.8
6760,224136,117323.1
6761,241823,112575
6762,245953,107198
6763,212636,101574
6764,181307,97610.6
6765,165641,94445.2
6766,144314,91367.2
6767,127485,88944.7
6768,117642,87816.1
6769,118366,89258.2
6770,119473,90983.4
6771,120554,90690.8
6772,121816,91279.8
6773,126524,95849.3
6774,138180,96567.5
6775,154978,98034.3
6776,168970,99934.3
6777,176229,103791.3
6778,182808,108524.2
6779,194366,113810
6780,206479,120929.3
6781,215485,119513.8
6782,221351,118554.3
6783,222457,116688.5
6784,241181,114847.4
6785,260048,110262.7
6786,259212,105244.8
6787,222805,99873.5
6788,189887,96539
6789,172949,93594
6790,149012,90903.6
6791,131480,88754.7
6792,122388,87886.4
6793,121606,93236.8
6794,122827,94952.5
6795,123232,97295.2
6796,123959,98083.7
6797,128177,102430.9
6798,139524,103525.3
6799,155204,105176.4
6800,169353,108009.3
6801,174720,112282.4
6802,179367,116912.7
6803,189524,122310.6
6804,200126,127845.3
6805,208355,125120.7
6806,212247,124125.1
6807,219772,121206.7
6808,235921,118349.1
6809,251393,111900.5
6810,249821,107046
6811,215515,101431.5
6812,186402,97629.6
6813,173227,94310.3
6814,151901,91295
6815,133401,88606.5
6816,124571,87574.8
6817,125588,92807.4
6818,124569,94118.4
6819,122578,96311
6820,123523,96943.7
6821,127807,101004
6822,138681,102037.6
6823,155124,103475.9
6824,168800,105894.6
6825,175546,110251.3
6826,181381,115445.9
6827,192557,121052.8
6828,204135,126828.8
6829,212538,124309.4
6830,217085,123313.8
6831,220335,120638.6
6832,238106,117767.7
6833,252008,111459.7
6834,249283,106652.7
6835,215710,101099
6836,184227,100992.6
6837,169317,97196.4
6838,145733,93962.6
6839,129041,91156.3
6840,120786,89590.7
6841,121839,92701
6842,122525,93373.6
6843,122241,93706.1
6844,123177,94407.2
6845,127543,98575.8
6846,138596,99119.2
6847,154172,100555.6
6848,167545,102569.6
6849,173130,105562.1
6850,177638,110114.5
6851,186917,115360.4
6852,197518,121427.1
6853,205418,120423.9
6854,210527,119076.8
6855,210278,117266.1
6856,228071,115772.7
6857,244865,111157.6
6858,243128,105888.9
6859,208631,100283.9
6860,175840,97489
6861,161757,94338.8
6862,142316,91314
6863,128412,88982.7
6864,125040,87681.2
6865,132511,92883.4
6866,127783,94355.9
6867,128174,96565.6
6868,124878,97129.9
6869,124561,101061
6870,127689,102343.5
6871,132435,103964.2
6872,140266,106548.2
6873,156115,110785.2
6874,173092,115850.6
6875,188728,121284.6
6876,204324,127233.5
6877,216842,124807.2
6878,221336,123857.2
6879,215917,121161.1
6880,218412,118337.7
6881,219589,111853
6882,215000,106886.4
6883,216045,101188.3
6884,210450,97587.8
6885,195363,94386.3
6886,173256,91384.3
6887,154471,89168.9
6888,138225,87880.7
6889,131294,93248.2
6890,127937,94735.9
6891,126825,96917.1
6892,125540,97390.2
6893,126130,101754.5
6894,130608,102687.4
6895,136220,104351.8
6896,142397,107070.7
6897,152031,111148.1
6898,162670,115654.9
6899,172661,120828.6
6900,182762,126129.6
6901,191642,123629.2
6902,191813,122063.6
6903,185710,119293.4
6904,185163,116464.3
6905,190827,110087.9
6906,194927,105305.6
6907,212572,99694.9
6908,208336,95942.4
6909,190301,92927.1
6910,171448,89794
6911,147544,87534.9
6912,129327,86615.3
6913,115683,91656
6914,117132,93202.6
6915,115942,95454.1
6916,118418,96168.5
6917,124781,100411.2
6918,141485,101691.8
6919,161946,103407.5
6920,174219,106236.6
6921,173780,110555.3
6922,171631,115521.9
6923,176919,121284.6
6924,183098,127930.8
6925,187508,125316.4
6926,188936,124089
6927,193487,121191.5
6928,208918,118495.4
6929,228596,111644
6930,240369,106671.7
6931,215216,100914.7
6932,180998,96850.6
6933,164761,93521.8
6934,144287,90571.1
6935,126492,88125.8
6936,120572,86683.7
6937,123503,89680
6938,123065,90481.8
6939,121533,90953
6940,123668,91705.4
6941,130172,96096.3
6942,146806,96911.4
6943,168629,98670.8
6944,181090,101005.9
6945,179752,104387.9
6946,176415,108820.6
6947,180295,113979.1
6948,185501,120309.9
6949,189205,118801.3
6950,190435,117186.3
6951,194744,115210.3
6952,212308,113903.1
6953,229782,109282.3
6954,242764,104064.9
6955,220777,98634.7
6956,187180,95013.3
6957,173552,91992.3
6958,154476,89225.9
6959,137397,86985.8
6960,124983,86062.4
6961,126307,87219.5
6962,127840,89180.3
6963,127098,89205
6964,129648,89928.9
6965,137091,94124.1
6966,155377,94887.9
6967,177746,96297.7
6968,189351,98478.9
6969,184597,102560.1
6970,178733,107652.1
6971,180455,112985.4
6972,183813,119384.6
6973,185878,118050.8
6974,186029,117015.3
6975,186411,115309.1
6976,204183,113633.3
6977,225094,108959.3
6978,237169,104125.7
6979,214961,98665.1
6980,185923,95484.5
6981,171192,92568
6982,151552,89858.6
6983,132854,87837
6984,124535,86961.1
6985,126530,92328.6
6986,128750,93936
6987,127219,96255.9
6988,129952,97021.6
6989,137546,101414.4
6990,155384,102467
6991,176398,103975.6
6992,185845,106466.5
6993,180746,111062.6
6994,174576,116369.3
6995,175780,122394.2
6996,179486,128314.6
6997,181349,125436.1
6998,181549,124250.5
6999,181336,121062.3
7000,193871,118155.3
7001,215626,111750.4
7002,225098,106863.6
7003,201939,101228.2
7004,175809,97325.6
7005,157217,94027.2
7006,141039,90899.8
7007,125150,88536.2
7008,116702,87265.1
7009,119969,92435
7010,121840,93987.3
7011,120598,96176.1
7012,122802,96501
7013,129258,100426.4
7014,144931,101650
7015,164515,103272.6
7016,175367,105987.7
7017,172753,110363.4
7018,168896,115698.6
7019,172577,121784.3
7020,177567,127946
7021,180710,125306.9
7022,181445,124429.1
7023,181367,121628.5
7024,194372,118250.3
7025,216396,111176.6
7026,220735,106470.3
7027,201368,100753.2
7028,167293,96917.1
7029,155238,93827.7
7030,135510,90810.5
7031,120981,88389.9
7032,118581,87417.1
7033,128286,92615.5
7034,125846,94335
7035,124525,96546.6
7036,123202,97114.7
7037,124968,101296.6
7038,131259,102389.1
7039,137542,104272
7040,145111,107078.3
7041,156053,111507.2
7042,167674,116743.6
7043,177844,122432.2
7044,187833,128141.7
7045,196011,125261.3
7046,195999,124831.9
7047,190099,122323.9
7048,189782,118966.6
7049,193895,111976.5
7050,195779,106952.9
7051,214563,101279.5
7052,207212,97479.5
7053,193715,94298.9
7054,173336,91148.7
7055,154212,88876.3
7056,134316,87631.8
7057,130298,92957.5
7058,122389,94690.3
7059,121059,96877.2
7060,119249,97608.7
7061,119268,101739.3
7062,122549,103082.6
7063,127586,104665.3
7064,132313,107346.2
7065,141924,111911.9
7066,154507,117243.3
7067,166087,123144.7
7068,177538,129171.5
7069,188103,126598.9
7070,191014,125956.7
7071,186315,123519
7072,186974,120355.5
7073,193686,113285.6
7074,193823,108231.6
7075,204953,102364.4
7076,200063,98315.5
7077,182843,95252.7
7078,163245,92146.2
7079,146413,89659.1
7080,131470,88464
7081,115979,93899.9
7082,112573,95440.8
7083,111559,97637.2
7084,113883,98300.3
7085,120047,102803.3
7086,132698,103939.5
7087,150086,105816.7
7088,160166,108526.1
7089,160741,112981.6
7090,160928,118216.1
7091,167392,124058.6
7092,175609,130148.1
7093,181136,127406.4
7094,184408,126393.7
7095,186499,123568.4
7096,200421,120594.9
7097,218255,113285.6
7098,223235,108195.5
7099,197863,102691.2
7100,167218,96596
7101,150092,93624.4
7102,130505,90844.7
7103,118095,88646.4
7104,117601,87666
7105,117003,89529.9
7106,112595,91644.6
7107,111391,91646.5
7108,113538,92493.9
7109,119480,96905.7
7110,132974,97308.5
7111,149836,98461.8
7112,159874,100365.6
7113,159507,104137.1
7114,159260,108256.3
7115,165872,113808.1
7116,173714,120355.5
7117,179192,119090.1
7118,182065,117940.6
7119,185821,115970.3
7120,198928,114241.3
7121,217230,109664.2
7122,222052,104420.2
7123,195285,98984.3
7124,164493,98361.1
7125,148165,95218.5
7126,129074,91925.8
7127,118233,89252.5
7128,118437,87789.5
7129,116781,90884.6
7130,112639,91865
7131,111194,92414.1
7132,113238,92858.7
7133,119522,97452.9
7134,132921,98458
7135,150961,100238.3
7136,160981,102543
7137,159797,105902.2
7138,159434,110519.2
7139,165010,115677.7
7140,172823,122323.9
7141,178024,120574
7142,181360,118843.1
7143,185465,117342.1
7144,199258,115765.1
7145,216458,110733.9
7146,220500,105438.6
7147,192651,100000.8
7148,161867,96198.9
7149,146443,93360.3
7150,127655,90358.3
7151,117342,88078.3
7152,120569,87008.6
7153,117474,88355.7
7154,114059,90202.5
7155,112695,90624.3
7156,116005,91412.8
7157,121892,95917.7
7158,135733,96502.9
7159,154289,98110.3
7160,164371,100101.5
7161,162804,104266.3
7162,161843,109137.9
7163,166479,114820.8
7164,172299,121474.6
7165,176549,120503.7
7166,178274,119525.2
7167,182377,118206.6
7168,195158,116044.4
7169,212010,111081.6
7170,215701,105966.8
7171,192362,100608.8
7172,164195,95820.8
7173,150259,92866.3
7174,131236,90137.9
7175,121876,88161.9
7176,121085,87401.9
7177,118768,93204.5
7178,115256,94897.4
7179,113759,97188.8
7180,116633,97990.6
7181,122362,102049
7182,135924,103078.8
7183,154342,104676.7
7184,163965,107327.2
7185,161992,111731.4
7186,161388,116880.4
7187,166451,123004.1
7188,172028,129146.8
7189,175975,126042.2
7190,177247,125181.5
7191,178753,122274.5
7192,190097,119247.8
7193,205238,112854.3
7194,208731,107762.3
7195,184890,102187.7
7196,157057,98332.6
7197,142688,94897.4
7198,123733,91901.1
7199,118603,89453.9
7200,125007,88150.5
7201,131317,93586.4
7202,123311,95095
7203,122338,97219.2
7204,122560,97838.6
7205,123753,101403
7206,129398,102584.8
7207,136427,104034.5
7208,141178,106257.5
7209,149806,110443.2
7210,161026,115888.6
7211,169842,121539.2
7212,179012,127742.7
7213,187025,124907.9
7214,186758,124273.3
7215,180464,121360.6
7216,178744,118288.3
7217,180941,111923.3
7218,182161,107040.3
7219,195481,101368.8
7220,191631,97574.5
7221,176351,94327.4
7222,157382,91270.3
7223,143430,89125.2
7224,138657,87850.3
7225,130298,93231.1
7226,122389,94952.5
7227,121059,97156.5
7228,119249,97825.3
7229,119268,101923.6
7230,122549,103056
7231,127586,104363.2
7232,132313,106932
7233,141924,111167.1
7234,154507,116606.8
7235,166087,122342.9
7236,177538,128500.8
7237,188103,125683.1
7238,191014,124970.6
7239,186315,121805.2
7240,186974,118740.5
7241,193686,112320.4
7242,193823,107331
7243,204953,101623.4
7244,200063,97813.9
7245,182843,94289.4
7246,163245,91306.4
7247,146413,88940.9
7248,131470,87797.1
7249,115979,93041.1
7250,112573,94629.5
7251,111559,96917.1
7252,113883,97886.1
7253,120047,102558.2
7254,132698,103876.8
7255,150086,105750.2
7256,160166,108604
7257,160741,113469.9
7258,160928,118497.3
7259,167392,124822.4
7260,175609,130997.4
7261,181136,128270.9
7262,184408,127351.3
7263,186499,124035.8
7264,200421,121005.3
7265,218255,114448.4
7266,223235,109365.9
7267,197863,103513.9
7268,167218,99658.8
7269,150092,96094.4
7270,130505,92892.9
7271,118095,90441.9
7272,117601,89111.9
7273,117003,94317.9
7274,112595,95608
7275,111391,97582.1
7276,113538,98165.4
7277,119480,102144
7278,132974,103287.8
7279,149836,104872.4
7280,159874,107422.2
7281,159507,111756.1
7282,159260,117157.8
7283,165872,123534.2
7284,173714,130068.3
7285,179192,126825
7286,182065,126095.4
7287,185821,123036.4
7288,198928,120423.9
7289,217230,113650.4
7290,222052,108431.1
7291,195285,102748.2
7292,164493,98594.8
7293,148165,95087.4
7294,129074,92098.7
7295,118233,89235.4
7296,118437,87856
7297,116781,90901.7
7298,112639,92036
7299,111194,92716.2
7300,113238,93679.5
7301,119522,98140.7
7302,132921,98750.6
7303,150961,100367.5
7304,160981,102649.4
7305,159797,105923.1
7306,159434,110920.1
7307,165010,116380.7
7308,172823,123471.5
7309,178024,121961
7310,181360,120211.1
7311,185465,118176.2
7312,199258,116394
7313,216458,111721.9
7314,220500,106291.7
7315,192651,100977.4
7316,161867,97232.5
7317,146443,94374.9
7318,127655,91517.3
7319,117342,89374.1
7320,120569,88359.5
7321,117474,94093.7
7322,114059,95748.6
7323,112695,98083.7
7324,116005,98714.5
7325,121892,103090.2
7326,135733,104361.3
7327,154289,105961.1
7328,164371,108189.8
7329,162804,112293.8
7330,161843,117676.5
7331,166479,123061.1
7332,172299,129084.1
7333,176549,126441.2
7334,178274,125696.4
7335,182377,122911
7336,195158,119443.5
7337,212010,112233
7338,215701,107084
7339,192362,101505.6
7340,164195,90861.8
7341,150259,88070.7
7342,131236,85448.7
7343,121876,83328.3
7344,121085,81506.2
7345,118768,85391.7
7346,115256,86406.3
7347,113759,88606.5
7348,116633,88914.3
7349,122362,93193.1
7350,135924,94819.5
7351,154342,96793.6
7352,163965,99558.1
7353,161992,104380.3
7354,161388,109643.3
7355,166451,114653.6
7356,172028,120180.7
7357,175975,116791.1
7358,177247,115605.5
7359,178753,113397.7
7360,190097,110401.4
7361,205238,104254.9
7362,208731,100439.7
7363,184890,95969
7364,157057,92759.9
7365,142688,89949.8
7366,123733,87160.6
7367,118603,84639.3
7368,125007,82847.6
7369,131317,86398.7
7370,123311,87295.5
7371,122338,89628.7
7372,122560,90134.1
7373,123753,95146.3
7374,129398,96673.9
7375,136427,98934.9
7376,141178,102237.1
7377,149806,106867.4
7378,161026,112683.3
7379,169842,117830.4
7380,179012,123821.1
7381,187025,120184.5
7382,186758,118907.7
7383,180464,116534.6
7384,178744,113585.8
7385,180941,107690.1
7386,182161,103930
7387,195481,99100.2
7388,191631,96007
7389,176351,92906.2
7390,157382,90014.4
7391,143430,87287.9
7392,138657,85139
7393,141916,88690.1
7394,134723,89440.6
7395,133817,91391.9
7396,132917,91593.3
7397,133621,96841.1
7398,137152,98328.8
7399,144694,100743.7
7400,151655,104002.2
7401,161130,108892.8
7402,170304,114520.6
7403,177391,119618.3
7404,186199,125631.8
7405,194248,121617.1
7406,194349,120144.6
7407,189763,117604.3
7408,190893,115134.3
7409,200813,108714.2
7410,209424,105070
7411,217867,100280.1
7412,210979,97929.8
7413,194764,94766.3
7414,170747,91844.1
7415,155832,89142.3
7416,145352,87749.6
7417,128766,91405.2
7418,126411,92444.5
7419,125444,92987.9
7420,127624,93375.5
7421,132204,98038.1
7422,144283,99151.5
7423,161069,101034.4
7424,171728,103259.3
7425,172863,106614.7
7426,171474,111229.8
7427,175175,116321.8
7428,179575,122880.6
7429,182723,121039.5
7430,183615,119371.3
7431,186228,117501.7
7432,201042,116107.1
7433,226774,110992.3
7434,240217,105968.7
7435,209342,100502.4
7436,175829,96841.1
7437,160395,93879
7438,138114,91095.5
7439,128299,88747.1
7440,129817,87848.4
7441,127567,89425.4
7442,123856,90916.9
7443,121699,90835.2
7444,123416,91061.3
7445,130082,95285
7446,145898,95843.6
7447,165692,97468.1
7448,175400,99801.3
7449,171883,104011.7
7450,167908,108984
7451,171713,113882.2
7452,177032,120604.4
7453,180985,119624
7454,183005,118193.3
7455,186459,116927.9
7456,200881,114894.9
7457,226570,109590.1
7458,238881,104804
7459,208025,99387.1
7460,175640,96425
7461,159333,93531.3
7462,136917,90968.2
7463,126164,88796.5
7464,127293,88047.9
7465,125006,93671.9
7466,122087,95262.2
7467,120193,97344.6
7468,122214,97445.3
7469,127672,101083.8
7470,142447,102185.8
7471,162683,103550
7472,173105,105710.3
7473,170354,109797.2
7474,167378,114687.8
7475,171011,119713.3
7476,176338,125508.3
7477,180221,122757.1
7478,182482,122019.9
7479,188884,119650.6
7480,202528,116272.4
7481,227706,109362.1
7482,238234,104496.2
7483,208268,99102.1
7484,175197,95520.6
7485,158932,92533.8
7486,137578,89744.6
7487,128063,87571
7488,129372,86683.7
7489,124836,92125.3
7490,122390,93652.9
7491,120875,95796.1
7492,122400,95929.1
7493,128336,99618.9
7494,143351,100920.4
7495,164237,102556.3
7496,175371,105136.5
7497,173305,109149.3
7498,170071,114321.1
7499,173366,119407.4
7500,177778,125398.1
7501,180737,122694.4
7502,181716,121894.5
7503,189844,119739.9
7504,206581,116451
7505,228844,109533.1
7506,243713,104760.3
7507,212086,99383.3
7508,182285,95767.6
7509,167646,92991.7
7510,149408,90149.3
7511,138709,88044.1
7512,131736,87274.6
7513,125357,92987.9
7514,121918,94625.7
7515,120195,96793.6
7516,122695,97076.7
7517,127361,101311.8
7518,141830,102790
7519,162132,104549.4
7520,173346,107167.6
7521,171859,111948
7522,169354,117169.2
7523,172803,122907.2
7524,177151,129268.4
7525,180298,126416.5
7526,181977,125177.7
7527,189001,122525.3
7528,208189,119365.6
7529,232498,112354.6
7530,238289,107526.7
7531,206147,101803.9
7532,172744,98087.5
7533,159607,94927.8
7534,147748,91944.8
7535,136424,89651.5
7536,133900,88543.8
7537,134784,93814.4
7538,126230,95463.6
7539,124659,97585.9
7540,123996,97907
7541,125142,102335.9
7542,131096,103968
7543,137484,105809.1
7544,143909,108598.3
7545,154849,113194.4
7546,166515,118590.4
7547,175823,123712.8
7548,185221,130108.2
7549,194026,126992.2
7550,193646,125968.1
7551,190701,123382.2
7552,192842,120099
7553,199892,113013.9
7554,206652,107986.5
7555,213315,102294.1
7556,204667,98315.5
7557,190857,94798.6
7558,172948,91686.4
7559,160505,89235.4
7560,147847,88135.3
7561,141916,93233
7562,134723,94707.4
7563,133817,96862
7564,132917,97506.1
7565,133621,102582.9
7566,137152,103766.6
7567,144694,105909.8
7568,151655,108953.6
7569,161130,114100.7
7570,170304,119637.3
7571,177391,125274.6
7572,186199,131768.8
7573,194248,128717.4
7574,194349,127197.4
7575,189763,124571.6
7576,190893,121527.8
7577,200813,114332.5
7578,209424,109236.7
7579,217867,103561.4
7580,210979,97791.1
7581,194764,94682.7
7582,170747,91585.7
7583,155832,89210.7
7584,145352,87998.5
7585,128766,93440.1
7586,126411,95009.5
7587,125444,96924.7
7588,127624,97145.1
7589,132204,101195.9
7590,144283,102524
7591,161069,104182.7
7592,171728,106911.1
7593,172863,111343.8
7594,171474,116318
7595,175175,121964.8
7596,179575,128217.7
7597,182723,125187.2
7598,183615,124484.2
7599,186228,121700.7
7600,201042,118520.1
7601,226774,111596.5
7602,240217,106667.9
7603,209342,101034.4
7604,175829,99406.1
7605,160395,96113.4
7606,138114,92828.3
7607,128299,89997.3
7608,129817,88610.3
7609,127567,91690.2
7610,123856,92465.4
7611,121699,92894.8
7612,123416,93257.7
7613,130082,98209.1
7614,145898,99216.1
7615,165692,101175
7616,175400,103546.2
7617,171883,107199.9
7618,167908,112018.3
7619,171713,117313.6
7620,177032,124387.3
7621,180985,122911
7622,183005,120613.9
7623,186459,118934.3
7624,200881,117273.7
7625,226570,112343.2
7626,238881,107097.3
7627,208025,101659.5
7628,175640,97865.2
7629,159333,94580.1
7630,136917,91730.1
7631,126164,89284.8
7632,127293,88198
7633,125006,89564.1
7634,122087,90901.7
7635,120193,90878.9
7636,122214,91357.7
7637,127672,95469.3
7638,142447,96221.7
7639,162683,97608.7
7640,173105,99727.2
7641,170354,103555.7
7642,167378,108455.8
7643,171011,113133.6
7644,176338,119464.4
7645,180221,118487.8
7646,182482,117157.8
7647,188884,116080.5
7648,202528,114209
7649,227706,109251.9
7650,238234,104131.4
7651,208268,98807.6
7652,175197,95450.3
7653,158932,92467.3
7654,137578,89839.6
7655,128063,87835.1
7656,129372,87242.3
7657,124836,92944.2
7658,122390,94500.3
7659,120875,96677.7
7660,122400,96966.5
7661,128336,100952.7
7662,143351,102163
7663,164237,103656.4
7664,175371,106181.5
7665,173305,110756.7
7666,170071,115879.1
7667,173366,121054.7
7668,177778,126893.4
7669,180737,123929.4
7670,181716,122608.9
7671,189844,120275.7
7672,206581,117102.7
7673,228844,110179.1
7674,243713,105349.3
7675,212086,99955.2
7676,182285,96202.7
7677,167646,93246.3
7678,149408,90259.5
7679,138709,88002.3
7680,131736,86907.9
7681,125357,92615.5
7682,121918,94108.9
7683,120195,96240.7
7684,122695,96436.4
7685,127361,100375.1
7686,141830,101712.7
7687,162132,103517.7
7688,173346,106156.8
7689,171859,110642.7
7690,169354,115787.9
7691,172803,120661.4
7692,177151,127062.5
7693,180298,124123.2
7694,181977,122802.7
7695,189001,120511.3
7696,208189,117154
7697,232498,110344.4
7698,238289,105467.1
7699,206147,100033.1
7700,172744,96259.7
7701,159607,93075.3
7702,147748,90065.7
7703,136424,87749.6
7704,133900,86849
7705,134784,92302
7706,126230,93635.8
7707,124659,95815.1
7708,123996,96140
7709,125142,100084.4
7710,131096,101418.2
7711,137484,103354.3
7712,143909,106010.5
7713,154849,110498.3
7714,166515,115729
7715,175823,120644.3
7716,185221,126709.1
7717,194026,123845.8
7718,193646,122350.5
7719,190701,119986.9
7720,192842,116568.8
7721,199892,109649
7722,206652,104612.1
7723,213315,99204.7
7724,204667,95706.8
7725,190857,92554.7
7726,172948,89685.7
7727,160505,87400
7728,147847,86514.6
7729,141916,91705.4
7730,134723,93318.5
7731,133817,95459.8
7732,132917,95682.1
7733,133621,99966.6
7734,137152,101308
7735,144694,103105.4
7736,151655,105577.3
7737,161130,109223.4
7738,170304,113692.2
7739,177391,117798.1
7740,186199,123099.1
7741,194248,120433.4
7742,194349,119464.4
7743,189763,117501.7
7744,190893,114013.3
7745,200813,107135.3
7746,209424,102495.5
7747,217867,97185
7748,210979,93529.4
7749,194764,90654.7
7750,170747,88013.7
7751,155832,86149.8
7752,145352,85481
7753,128766,91287.4
7754,126411,93341.3
7755,125444,95729.6
7756,127624,95969
7757,132204,100631.6
7758,144283,102037.6
7759,161069,104150.4
7760,171728,107393.7
7761,172863,112084.8
7762,171474,117064.7
7763,175175,122151
7764,179575,128569.2
7765,182723,126226.5
7766,183615,125540.6
7767,186228,123794.5
7768,201042,119249.7
7769,226774,112113.3
7770,240217,107177.1
7771,209342,101425.8
7772,175829,97500.4
7773,160395,94430
7774,138114,91363.4
7775,128299,88866.8
7776,129817,87690.7
7777,127567,91441.3
7778,123856,92180.4
7779,121699,92687.7
7780,123416,92596.5
7781,130082,96763.2
7782,145898,97899.4
7783,165692,99689.2
7784,175400,102170.6
7785,171883,105592.5
7786,167908,110239.9
7787,171713,114902.5
7788,177032,121126.9
7789,180985,120492.3
7790,183005,119240.2
7791,186459,117708.8
7792,200881,114824.6
7793,226570,109666.1
7794,238881,104401.2
7795,208025,98912.1
7796,175640,95480.7
7797,159333,92558.5
7798,136917,89828.2
7799,126164,87618.5
7800,127293,86698.9
7801,125006,88435.5
7802,122087,89623
7803,120193,90253.8
7804,122214,90362.1
7805,127672,95454.1
7806,142447,96546.6
7807,162683,98830.4
7808,173105,101239.6
7809,170354,105575.4
7810,167378,110331.1
7811,171011,114988
7812,176338,121318.8
7813,180221,120439.1
7814,182482,118888.7
7815,188884,118256
7816,202528,115474.4
7817,227706,110789
7818,238234,105786.3
7819,208268,100525.2
7820,175197,96930.4
7821,158932,93987.3
7822,137578,91219
7823,128063,88937.1
7824,129372,87947.2
7825,124836,89790.2
7826,122390,90685.1
7827,120875,91190.5
7828,122400,90962.5
7829,128336,95254.6
7830,143351,96054.5
7831,164237,97722.7
7832,175371,99949.5
7833,173305,104376.5
7834,170071,109143.6
7835,173366,114022.8
7836,177778,120494.2
7837,180737,119568.9
7838,181716,118332
7839,189844,117611.9
7840,206581,114133
7841,228844,109272.8
7842,243713,104425.9
7843,212086,99189.5
7844,182285,97166
7845,167646,94069
7846,149408,90808.6
7847,138709,88627.4
7848,131736,87576.7
7849,125357,92767.5
7850,121918,94297
7851,120195,96407.9
7852,122695,96540.9
7853,127361,100669.6
7854,141830,101783
7855,162132,103282.1
7856,173346,105814.8
7857,171859,109816.2
7858,169354,115369.9
7859,172803,120568.3
7860,177151,126682.5
7861,180298,124121.3
7862,181977,123486.7
7863,189001,120940.7
7864,208189,117657.5
7865,232498,110589.5
7866,238289,105881.3
7867,206147,100354.2
7868,172744,96045
7869,159607,93172.2
7870,147748,90550.2
7871,136424,88342.4
7872,133900,87447.5
7873,134784,93303.3
7874,126230,95628.9
7875,124659,97971.6
7876,123996,98300.3
7877,125142,102712.1
